id,no_of_spinons,S,Sz,Energy,Momentum
0 	 0 	 0 	   0 	 -3.65109340893717 	   0 
1 	 0 	 0 	  -1 	 -3.12841906384458 	   4 
2 	 0 	 0 	   0 	 -3.12841906384458 	   4 
3 	 0 	 0 	   1 	 -3.12841906384458 	   4 
4 	 0 	 0 	   0 	 -2.69962814827531 	   4 
5 	 0 	 0 	  -1 	 -2.45873850889484 	   1 
6 	 0 	 0 	  -1 	 -2.45873850889483 	   7 
7 	 0 	 0 	   0 	 -2.45873850889483 	   1 
8 	 0 	 0 	   0 	 -2.45873850889483 	   7 
9 	 0 	 0 	   1 	 -2.45873850889484 	   1 
10 	 0 	 0 	   1 	 -2.45873850889483 	   7 
11 	 0 	 0 	  -1 	 -2.14514837392072 	   3 
12 	 0 	 0 	  -1 	 -2.14514837392071 	   5 
13 	 0 	 0 	   0 	 -2.14514837392072 	   3 
14 	 0 	 0 	   0 	 -2.14514837392072 	   5 
15 	 0 	 0 	   1 	 -2.14514837392072 	   3 
16 	 0 	 0 	   1 	 -2.14514837392072 	   5 
17 	 0 	 0 	  -1 	 -1.85463767971846 	   2 
18 	 0 	 0 	  -1 	 -1.85463767971846 	   6 
19 	 0 	 0 	   0 	 -1.85463767971846 	   2 
20 	 0 	 0 	   0 	 -1.85463767971846 	   6 
21 	 0 	 0 	   1 	 -1.85463767971846 	   2 
22 	 0 	 0 	   1 	 -1.85463767971846 	   6 
23 	 0 	 0 	  -2 	 -1.80193773580484 	   0 
24 	 0 	 0 	  -1 	 -1.80193773580483 	   0 
25 	 0 	 0 	   0 	 -1.80193773580484 	   0 
26 	 0 	 0 	   1 	 -1.80193773580484 	   0 
27 	 0 	 0 	   2 	 -1.80193773580484 	   0 
28 	 0 	 0 	   0 	 -1.70710678118655 	   3 
29 	 0 	 0 	   0 	 -1.70710678118654 	   5 
30 	 0 	 0 	   0 	 -1.61803398874990 	   2 
31 	 0 	 0 	   0 	 -1.61803398874989 	   6 
32 	 0 	 0 	  -2 	 -1.26703509836136 	   2 
33 	 0 	 0 	  -2 	 -1.26703509836136 	   6 
34 	 0 	 0 	  -1 	 -1.26703509836137 	   2 
35 	 0 	 0 	  -1 	 -1.26703509836136 	   6 
36 	 0 	 0 	   0 	 -1.26703509836137 	   2 
37 	 0 	 0 	   0 	 -1.26703509836137 	   6 
38 	 0 	 0 	   1 	 -1.26703509836136 	   2 
39 	 0 	 0 	   1 	 -1.26703509836136 	   6 
40 	 0 	 0 	   2 	 -1.26703509836137 	   2 
41 	 0 	 0 	   2 	 -1.26703509836136 	   6 
42 	 0 	 0 	  -1 	 -1.20163967572340 	   4 
43 	 0 	 0 	   0 	 -1.20163967572340 	   4 
44 	 0 	 0 	   1 	 -1.20163967572341 	   4 
45 	 0 	 0 	  -2 	 -1.14412280563537 	   1 
46 	 0 	 0 	  -2 	 -1.14412280563537 	   7 
47 	 0 	 0 	  -1 	 -1.14412280563537 	   1 
48 	 0 	 0 	  -1 	 -1.14412280563536 	   7 
49 	 0 	 0 	   0 	 -1.14412280563537 	   1 
50 	 0 	 0 	   0 	 -1.14412280563537 	   7 
51 	 0 	 0 	   1 	 -1.14412280563537 	   1 
52 	 0 	 0 	   1 	 -1.14412280563536 	   7 
53 	 0 	 0 	   2 	 -1.14412280563537 	   1 
54 	 0 	 0 	   2 	 -1.14412280563537 	   7 
55 	 0 	 0 	  -1 	 -1.00000000000000 	   0 
56 	 0 	 0 	   0 	 -1.00000000000000 	   0 
57 	 0 	 0 	   1 	 -1.00000000000000 	   0 
58 	 0 	 0 	  -1 	 -0.85892354971026 	   3 
59 	 0 	 0 	  -1 	 -0.85892354971026 	   5 
60 	 0 	 0 	   0 	 -0.85892354971026 	   3 
61 	 0 	 0 	   0 	 -0.85892354971026 	   5 
62 	 0 	 0 	   1 	 -0.85892354971026 	   3 
63 	 0 	 0 	   1 	 -0.85892354971026 	   5 
64 	 0 	 0 	   0 	 -0.76087672174344 	   4 
65 	 0 	 0 	   0 	 -0.72610944503578 	   0 
66 	 0 	 0 	  -1 	 -0.62837842688306 	   1 
67 	 0 	 0 	  -1 	 -0.62837842688306 	   7 
