id,no_of_spinons,S,Sz,Energy,Momentum
0 	 0 	 0 	   0 	 -2.00000000000000 	   0 
1 	 0 	 0 	  -1 	 -1.00000000000000 	   2 
2 	 0 	 0 	   0 	 -1.00000000000000 	   2 
3 	 0 	 0 	   1 	 -1.00000000000000 	   2 
4 	 0 	 0 	  -1 	 0.00000000000000 	   1 
5 	 0 	 0 	  -1 	 0.00000000000000 	   3 
6 	 0 	 0 	   0 	 0.00000000000000 	   2 
7 	 0 	 0 	   0 	 0.00000000000000 	   1 
8 	 0 	 0 	   0 	 0.00000000000000 	   3 
9 	 0 	 0 	   1 	 -0.00000000000000 	   1 
10 	 0 	 0 	   1 	 0.00000000000000 	   3 
11 	 0 	 0 	  -2 	 1.00000000000000 	   0 
12 	 0 	 0 	  -1 	 1.00000000000000 	   0 
13 	 0 	 0 	   0 	 1.00000000000000 	   0 
14 	 0 	 0 	   1 	 1.00000000000000 	   0 
15 	 0 	 0 	   2 	 1.00000000000000 	   0 
